id_listing_anon,room_type,listing_neighborhood,total_reviews
e172f6d0-bdcf-44c6-8882-a69019f6b4ac,Private room,-unknown-,0
3d8ad2f2-a047-4c77-a6c5-3f66b9df0cbc,Shared room,-unknown-,9
ab34b52e-5025-455c-a838-dc3993d48d8d,Entire home/apt,-unknown-,0
45c686b6-3994-436f-9b1c-0e166630ee77,Entire home/apt,Copacabana,69
56aa2254-7251-4c8f-98ea-3b63084d86c0,Entire home/apt,-unknown-,0
1d0f14bd-c404-4f66-a230-5494797f3e61,Entire home/apt,Copacabana,4
eea6cfd0-561a-4c21-b1f8-f30361e1f707,Private room,-unknown-,0
396bf398-a9e2-4a32-be88-6dd3a9a747eb,Shared room,GlÃ_ria,0
678ceed0-c822-4e8b-9b83-6df07cdccb1b,Entire home/apt,-unknown-,5
b5aa116b-a1a4-44e0-9d16-5b01954f643e,Entire home/apt,Copacabana,62
aa4fd1cf-f336-4be4-b9ca-0c3aa9578e90,Entire home/apt,-unknown-,0
f3253fb7-f119-4d4e-8c3b-dd6a72fbfdf9,Entire home/apt,Copacabana,6
7b0a028f-bd30-4930-9132-19c2f2ff9efe,Entire home/apt,-unknown-,36
e4d65750-c595-461b-8539-832e6c811364,Private room,-unknown-,0
5e14e0fa-4e3e-4517-99d8-992554a5d684,Entire home/apt,Santa Teresa,13
ea824c63-b3b5-4ba0-a577-3791cbaa5ebd,Private room,Flamengo,1
572e0458-a930-4446-8e1a-04ae0d950232,Private room,Leme,93
ea66ae02-e5d2-49ba-88f7-71eba52a09a7,Entire home/apt,Leme,0
be49b257-8b30-4694-9736-4f56cf9b2f80,Entire home/apt,-unknown-,0
a91a75bf-10e9-472d-a279-7425582794c2,Entire home/apt,-unknown-,2
5e67a509-b5f3-40f3-bf13-34b3383194db,Entire home/apt,-unknown-,0
f13ca3bd-5a52-4fa7-8eed-a37389bddb76,Private room,GrajaÃº,0
03a6c06a-1447-4e62-9118-9cf48a4e2b18,Private room,Copacabana,27
fc27b8c3-08ed-4fc3-86a5-76b440005a8e,Entire home/apt,Leblon,0
c514a8bf-f6e6-4a74-81ed-313c3fa6d630,Entire home/apt,Leblon,0
747dbe6e-0ff9-4f78-a5a6-33c408bb7827,Entire home/apt,-unknown-,0
3bb64072-78fb-40a2-82c7-75af22ceec21,Entire home/apt,-unknown-,2
ad078c0b-af8b-46ad-971b-d2614bb2714a,Shared room,-unknown-,0
591e8110-45ac-48f0-9303-87225c5e4e55,Entire home/apt,-unknown-,0
6d10432b-33ed-42a5-a7a7-3dd5703350f6,Private room,Copacabana,0
59c42d1e-8b0e-41ed-b838-868cc7851ecc,Entire home/apt,-unknown-,0
84f57d15-0a70-419c-92ff-c56fdae96aa5,Private room,Copacabana,13
7f4e7330-3e26-455e-b0c1-46d210fee8ed,Shared room,-unknown-,0
e7b0ce4c-cb77-4da3-b965-60a24547993b,Entire home/apt,Centro,0
47ad142d-7002-48a1-922a-3cfbfbc6e47a,Entire home/apt,Barra da Tijuca,0
7bd62395-d80b-433e-b404-9d4ef1ec3c67,Private room,Ipanema,129
5b15159a-a0d8-44b2-afc0-c50df6d9d94d,Entire home/apt,Leblon,0
661c68bc-a6ee-49c6-8ac6-ffe4ac65575f,Entire home/apt,Copacabana,114
4947f3ae-3e60-4968-9059-ae7c8f274f89,Entire home/apt,-unknown-,4
4206b9ab-95b6-4d4d-aad5-3dbedf8b5604,Entire home/apt,Leblon,13
e1d96baf-0ba0-4d7e-bb2c-92d1ace8461b,Private room,-unknown-,0
33106f6e-39bd-44dc-86f3-44284b9a6d26,Entire home/apt,Catete,1
d410e6ed-67fb-45e6-b5b1-470ee9c3a784,Entire home/apt,Copacabana,61
d596df32-f7e9-49fa-91ca-b4b01ace4efe,Private room,-unknown-,0
084c8f1c-a0ae-491b-9f70-42f66d3b5f07,Entire home/apt,-unknown-,0
3ca5880c-fd11-439b-a48d-6004d2f045ff,Entire home/apt,-unknown-,0
e41b3b52-f1e1-47c1-becd-b162fc7338a0,Private room,MaracanÃ£,0
46fa6e00-6ddd-4408-af19-b2adf404bfba,Entire home/apt,-unknown-,0
84ea7e43-2c08-4cf9-b666-deded9078f04,Entire home/apt,-unknown-,0
bb8a9eb2-401a-42d6-b009-a5121debd7d5,Private room,-unknown-,62
87b2cf14-d10b-4083-b78b-27252e702c9f,Entire home/apt,MaracanÃ£,0
46be51b2-0437-44fb-b611-f477fd42b408,Entire home/apt,Copacabana,8
ad66fcfb-285a-4aae-b049-76203c163059,Shared room,-unknown-,1
880dac82-537a-445f-bf57-44d8ba188485,Entire home/apt,Ipanema,0
ec88e315-eea6-4079-b12f-2e7785dca8a9,Entire home/apt,Copacabana,136
19e15496-c8df-4365-a553-bd104ce81d8d,Private room,-unknown-,0
7d034911-cef3-493e-be91-5e0d5316e2a9,Private room,-unknown-,0
429ea6da-30b4-47ff-8dc8-ccd628d50947,Entire home/apt,-unknown-,0
a251c8c3-341f-4ff7-820f-9906d28fb106,Private room,-unknown-,0
5c1b1b3d-8cdf-4489-86d8-0c7b40b3ee30,Private room,HumaitÃ¡,1
03860371-7df5-473e-be5f-9dddb2b22726,Entire home/apt,Copacabana,21
974aae20-27d4-4a59-baf6-2d2355c657e3,Entire home/apt,-unknown-,0
d5ee835a-fe66-460a-a38e-624cad9de6b4,Entire home/apt,Barra da Tijuca,0
7c1035b5-2e27-406a-8977-34319d36fb0e,Entire home/apt,-unknown-,0
dce2a4c5-7208-43d0-8cc7-ad5fec4a2d10,Entire home/apt,Copacabana,1
922981ef-e942-42e4-8a90-b3f2741095b2,Entire home/apt,-unknown-,0
458f81ae-c975-4a24-b8ac-30815cc151a2,Private room,Copacabana,13
ac3f63fe-f749-48d1-b1f9-841994380f55,Entire home/apt,Copacabana,0
3f0687f6-40d4-46c6-ba41-817334b9f1d6,Private room,Copacabana,1
6e102677-9cb5-4a5a-a4fe-3dfd18819311,Entire home/apt,Leblon,30
3586e7d3-ba69-4ae2-bfb0-297a5a768bb8,Private room,-unknown-,2
1c2f0d3b-1d5e-42aa-bbec-d51906c2a753,Private room,-unknown-,1
a45f1554-a32c-4380-b637-83f5fb18f710,Private room,-unknown-,0
6d10f8a9-9e3e-4a8f-9195-cecadf08266a,Private room,Ipanema,1
1df859ef-3a1f-4bc2-8d2a-3a1e0190c265,Private room,-unknown-,1
a537f338-fecf-4086-a18c-4f8e031db272,Entire home/apt,-unknown-,0
dc3f975e-3817-40d2-8e16-c4dc4df27711,Private room,-unknown-,0
384ee04b-ef83-4432-850d-ef24118bf3be,Entire home/apt,-unknown-,0
7f221eb2-c631-4cf6-a251-235ed2c43139,Private room,Leblon,4
9cbc49cc-614d-4c95-989c-8617d2f6b4fc,Entire home/apt,-unknown-,0
d81614d1-b819-4b44-8fb4-5e3df7373903,Entire home/apt,Ipanema,0
79f3c054-9f3e-4e9e-aff4-6de826ceb2c9,Private room,-unknown-,1
abb34046-fe23-4f4e-8c91-ec411ed6f734,Entire home/apt,-unknown-,1
9777b811-57f4-426a-ac50-1eba6238274a,Private room,-unknown-,0
d61cb8b2-1f72-4ceb-a690-ab64ac037258,Entire home/apt,Copacabana,0
bfa194d3-df5d-49ea-ac1a-cfd515a03895,Entire home/apt,Leblon,1
4ebdd235-648e-47ea-8d23-1a9f9761d132,Entire home/apt,-unknown-,-4
b2e4ff6d-3c63-45be-92b8-951b9ed3499f,Entire home/apt,Ipanema,1
6dcae7db-80d5-42f5-a65a-7d8326d2fef6,Entire home/apt,Barra da Tijuca,1
acb1726f-052e-449d-b868-6de227636b3d,Entire home/apt,Flamengo,2
2b2fe23d-be97-48d0-a85b-e2bf2b399c44,Entire home/apt,-unknown-,26
ac699038-601d-4b45-8d25-327b968947d2,Private room,-unknown-,0
3421a850-9333-4307-b9d7-b490ff72cfe8,Entire home/apt,Botafogo,0
aaf30471-dd31-4486-97c4-d188c192f0f0,Entire home/apt,-unknown-,0
2e845303-2afa-4bc0-9526-a9be20b5edb5,Entire home/apt,Copacabana,6
5124a24e-fa5f-4ce1-be33-b1e45190b7b6,Entire home/apt,Lagoa,1
33b15e26-1195-47c6-9f65-2da60829b9a6,Entire home/apt,Barra da Tijuca,1
7b649eed-903c-40cc-9ec1-7f13f27da30c,Entire home/apt,-unknown-,11
9ae058af-870e-4ab2-b661-48ca9be6d75d,Entire home/apt,Santa Teresa,1
75b14b1d-0536-4c3c-9338-9b3ddec17ee7,Entire home/apt,Copacabana,11
d4a340fc-58d6-4b3f-b8d2-80139efe0b6e,Entire home/apt,Copacabana,1
22b9a33f-dea8-490e-b6bb-3df645e1af78,Private room,-unknown-,0
41e968c2-692a-4cce-a2bd-0b872dc63563,Entire home/apt,-unknown-,0
0bb28565-dc61-408b-84c4-7de1ca4741c3,Entire home/apt,-unknown-,10
533cdaa6-046f-4667-b409-eaf45d07d3a3,Entire home/apt,-unknown-,0
d0c4f0fd-afb7-41f9-be24-c6753fe53d6c,Entire home/apt,-unknown-,44
8e471a68-2fae-473f-9c1d-4684ecb1fd6e,Private room,-unknown-,0
180c54dd-5ece-4486-9b36-e963f7b7deda,Private room,-unknown-,1
592b0fb1-128a-4b16-912f-b5add4646f2a,Private room,-unknown-,0
dfaa9c59-0eec-4d3f-a1f9-4e916dc75c5e,Entire home/apt,Ipanema,3
9ce4ac35-6c8c-4649-96d7-e468acd83150,Private room,-unknown-,0
4853c08a-40be-4d5a-bfbe-f599083bc056,Private room,Copacabana,10
58107b9a-d9be-4fbf-a3d1-b7ccf0a8a918,Entire home/apt,Copacabana,2
623f8c20-b165-42d3-923e-205e97f3ec8e,Entire home/apt,Ipanema,0
e00e1e76-129a-4e7c-8c41-a4ef4480acf6,Entire home/apt,-unknown-,0
0a0bb234-86fc-460d-9e2b-1b93f6e54ac9,Private room,Recreio dos Bandeirantes,1
870ac9da-6401-4469-b3a3-e18c4286175c,Entire home/apt,-unknown-,0
5aaee891-b106-4fea-8be1-3a50494aff97,Entire home/apt,-unknown-,0
c08b58a6-16ca-4eb6-8461-67ca9fd7267d,Entire home/apt,-unknown-,0
2547825b-1109-4e95-b8d6-56328d04a769,Entire home/apt,-unknown-,0
b12a3fde-1c33-4868-a7d3-39229665472e,Entire home/apt,Barra da Tijuca,0
65690e9e-71b4-4d05-9a9a-f7b702574ebb,Private room,Copacabana,6
434a88d3-9e10-4c3b-a16c-78bbc8be9c91,Entire home/apt,-unknown-,1
a47a6bbc-a8c2-4061-9756-5cb4c665cf5d,Private room,-unknown-,0
865c6996-816c-4bc4-a917-65ee5a3d7b4e,Entire home/apt,-unknown-,0
afc3aa74-a8eb-4dda-87e9-9cbc7b1f3216,Entire home/apt,Copacabana,0
4b201d1c-f6e5-4f42-b3e0-6b3ff42ecb3a,Shared room,-unknown-,0
5bff255f-7d41-470b-8d82-2783cf0b6b60,Entire home/apt,-unknown-,0
1ffde54f-4413-4756-9848-ba8951a0e831,Entire home/apt,-unknown-,0
a939f5c1-2991-44ca-b289-67b9f8176c18,Entire home/apt,-unknown-,1
41ce0ffe-7738-49ef-8692-13ea16453f99,Entire home/apt,Copacabana,0
d78e57b3-0619-47a7-a015-1103290eb724,Entire home/apt,-unknown-,1
25d45d2b-e0f9-4609-b61e-2305a378563a,Entire home/apt,-unknown-,0
2dd3beda-cf25-47c2-ad19-b7492d0783e4,Private room,Botafogo,4
81a51082-3859-4d22-bc3d-586568047f48,Entire home/apt,Barra da Tijuca,0
b4276ba3-4c8b-4e4f-934c-c776f9886b59,Entire home/apt,Leblon,7
a3945943-98e7-4009-85a2-80d32fbcfe29,Private room,Barra da Tijuca,4
60dd1f4a-6375-45e9-b362-3d85688721d4,Entire home/apt,-unknown-,0
7523d74b-4f12-47ce-925d-aad0e82c208d,Private room,-unknown-,0
7cdc435a-457b-4cd5-97ce-9ae1dca287d5,Entire home/apt,Leme,2
a4ec0936-104d-4a2e-8bcb-6f5ccd732e6f,Private room,Copacabana,0
dcf80b0c-a9bd-4a6b-b78d-b614f03cd2ea,Private room,-unknown-,0
557a0e61-4006-46e0-8479-3c8e32f407f1,Entire home/apt,Barra da Tijuca,0
ddee6b67-fac4-4701-9a5b-c1a2ccf0a47a,Private room,-unknown-,1
994e8181-e148-4519-98a8-7671fc1b612b,Shared room,-unknown-,2
153c4f54-609a-42e4-b8af-665c63fdf0f5,Entire home/apt,-unknown-,0
3bd7ba22-37d9-493a-9f3f-e72903c08337,Entire home/apt,Ipanema,4
7e462941-bf50-4018-a24f-0e64f5f0205b,Entire home/apt,Barra da Tijuca,74
3a020b6e-cf2d-4fd6-b4c2-180dbd723ac5,Entire home/apt,Recreio dos Bandeirantes,8
0facde73-11d1-4ea8-9703-bb70604b8a3f,Entire home/apt,-unknown-,0
0d1fdf7f-ce1b-4fb1-976e-c914608fe0dc,Entire home/apt,-unknown-,6
ac1b588a-3498-4d80-9631-11aaf0b13de5,Entire home/apt,Lagoa,0
348cb7d6-db83-443a-a237-79d9c2a51327,Entire home/apt,-unknown-,1
c67b1f3f-7e43-4379-b19a-cda8c7740072,Entire home/apt,-unknown-,0
b0b40737-6b9c-4a32-adc2-6abbaf49a7c4,Private room,-unknown-,3
cf16ce7c-ceb3-464c-b931-d57a05180849,Entire home/apt,Barra da Tijuca,0
e207f45a-bde5-420c-8a3e-85125af4b6b4,Private room,Copacabana,11
e5004182-1edb-4e19-81b3-0cdb93d444c9,Entire home/apt,Ipanema,0
7a236c86-c399-4118-80b5-535dcf2c5878,Entire home/apt,Barra da Tijuca,32
8a2cb158-0aea-40ed-a4db-57520fa84faf,Entire home/apt,-unknown-,0
1d61af4c-0f48-40af-9e39-79a3065c8fd9,Entire home/apt,-unknown-,0
fe4db401-e060-41da-beb9-b88041fd5080,Private room,Copacabana,0
fd315d5c-7263-49cf-beb3-972a84ab9f89,Private room,-unknown-,0
569a2e9e-c1f7-4d5d-9fa4-8fa6b78688d4,Entire home/apt,-unknown-,2
8205cdae-0cf6-4599-8155-1b554b3a024b,Private room,-unknown-,17
7b6e7a98-b258-4739-af44-3832d65f5a0e,Private room,Ipanema,7
dba14c5d-1382-45d9-908b-c20ff9a7739d,Entire home/apt,-unknown-,1
4fe27321-df03-46ac-b5ca-c7a4880ae239,Private room,Tijuca,2
a265c83a-fbef-45da-92b6-a779c0c7710d,Entire home/apt,Santa Teresa,35
dd38b592-2c3e-4686-be62-1f2aff387353,Entire home/apt,Copacabana,0
013ab296-a92f-4f37-8d21-7133cd079071,Entire home/apt,-unknown-,7
39fc1eaf-8866-4145-aef3-9d93f36e1d1f,Private room,Tijuca,0
eb72c660-9490-48a1-a577-ab84e1780081,Entire home/apt,-unknown-,1
1f580090-8d67-4988-9650-693fceb81672,Entire home/apt,-unknown-,3
3fdc21ff-dbab-4528-9db4-e43973085bfe,Private room,-unknown-,0
92dac2d5-5bb0-48ac-9105-f64f6ed13ae3,Entire home/apt,Copacabana,0
9cb3a076-9936-4e98-887a-b7174b85698d,Entire home/apt,Copacabana,1
25d7b3fc-7412-4099-8062-2f8536ead46e,Entire home/apt,-unknown-,26
41f0679f-25be-4da1-a3b6-c8b7c50b56f8,Private room,-unknown-,0
d4316be4-a961-4d16-93a2-46151b23b72d,Private room,Lapa,2
811fc139-b1d1-47f4-8906-24d327f798ad,Entire home/apt,Copacabana,0
3a4442fb-79dc-4d6b-a13b-41a5413a10c1,Entire home/apt,-unknown-,1
d919683d-649a-42cd-98c6-34e6e6206009,Entire home/apt,-unknown-,2
012bb45d-b402-42b9-af78-c26db8963ad5,Entire home/apt,-unknown-,49
f469880a-33c0-4f05-9bec-823cc57b5d0a,Private room,Ipanema,0
94e36b31-ee78-4e10-9307-914f05a438c1,Entire home/apt,-unknown-,3
b45fb1fc-e94d-49ca-87a2-400a549e6c59,Entire home/apt,-unknown-,0
800aba95-3360-48e4-ab0c-3caa8481b884,Private room,-unknown-,0
37863228-3207-491c-8389-cd9073528b1c,Entire home/apt,Recreio dos Bandeirantes,5
5bfce32e-9915-46fc-97e8-02a185b79ba1,Entire home/apt,Lapa,20
15bc23f1-6f37-462f-8412-96b3367d4340,Entire home/apt,Copacabana,2
827c465a-6292-437b-b55e-3583567dbd8e,Entire home/apt,-unknown-,0
24ffa78b-b9b9-490a-80ec-71d70049ea4f,Private room,-unknown-,0
907f5354-8521-4948-906f-a17388f45dad,Entire home/apt,-unknown-,0
58a56ec3-baa2-446b-9f7d-078c8dfa074a,Entire home/apt,Flamengo,0
d25bc349-e610-4fe0-aaa8-82b938e8ffb3,Entire home/apt,-unknown-,0
f89239fe-9e68-4235-96b5-83a3ebe22630,Entire home/apt,-unknown-,0
007d2d33-e138-4544-8345-060a5bde27cc,Private room,GrajaÃº,1
598e5dfd-60c6-4725-9ec7-9e04009ae42d,Entire home/apt,Ipanema,99
0a360c43-588b-4e52-a21d-f86cfc5f7b3d,Private room,-unknown-,0
723dd15b-0c9f-48b0-b3a5-aeb6d3bbfaf1,Entire home/apt,-unknown-,1
3dfdcbd2-347d-4977-a267-af63deaf699d,Entire home/apt,-unknown-,0
46a2a8e9-ef93-4e0e-8b71-fa1290e3d071,Entire home/apt,Ipanema,0
0ea1aa8d-c163-40ef-bf85-9527663f74ff,Private room,-unknown-,0
303dd514-9505-42eb-8fdc-0db3652f35f5,Entire home/apt,Leblon,2
bcff8ad6-3e81-4e4d-b972-7e1f684dda2e,Entire home/apt,Copacabana,1
47c9d6ca-9072-48f8-af19-a08063c47ace,Private room,-unknown-,1
3c44c57e-3987-4e47-8bb5-817abca2083a,Entire home/apt,Copacabana,15
b5663f35-f597-4f86-a419-b6c6c509a9ba,Private room,Flamengo,13
711240ce-47fb-4401-aa22-8c5453b75378,Entire home/apt,-unknown-,0
61547c94-1b27-4159-8c2d-6515f432656d,Entire home/apt,-unknown-,0
636dfa89-e241-42c2-8cb7-738370d04007,Entire home/apt,Copacabana,64
1f576968-bdbd-40a4-9bf1-b0448f7b127c,Private room,-unknown-,0
58abab97-25c2-4192-b24f-9ad97ab396f3,Entire home/apt,-unknown-,2
2c3e27bb-e249-407a-b106-c1c48f2e6724,Entire home/apt,Barra da Tijuca,1
3a385194-2516-4e76-a7a4-ee5684746f64,Entire home/apt,-unknown-,0
a7c48dc4-e9cc-4bca-b280-35eabfc4b7c8,Entire home/apt,-unknown-,2
e2bc80a0-145d-459d-8df6-e839bc9e3fcf,Entire home/apt,Copacabana,0
bdd12af1-908f-41de-be4c-06e7a2d1521c,Entire home/apt,Flamengo,1
04eaa1fe-6d34-4840-9d84-100ce32eb6d7,Entire home/apt,Santa Teresa,0
27743eb8-1e87-4c20-aa20-c0426671e751,Entire home/apt,-unknown-,19
0758612d-98b6-44a3-a900-81a828c2abe4,Entire home/apt,-unknown-,2
cd295b12-398b-4f16-9056-25ac0dfbf3a5,Entire home/apt,-unknown-,0
418e19be-9a9b-4962-b190-6e0506651729,Private room,Barra da Tijuca,0
7252f0e3-0543-42dd-b325-8c0959dc0a5a,Private room,-unknown-,0
634ebd52-6149-4638-80ea-39e967cf4bff,Entire home/apt,Copacabana,1
133ffa99-d1c5-4613-94ea-ccec5a50de59,Entire home/apt,-unknown-,0
38b389e7-df78-473b-96d2-a6c22835a2f2,Entire home/apt,-unknown-,13
d1183afd-61f1-44b2-b30a-b9eeccdb3ffc,Private room,Santa Teresa,0
1d4afbd6-da3d-4107-974e-fb96d012f368,Private room,Copacabana,3
bbded968-c6e2-40ea-807d-df17bd295914,Entire home/apt,-unknown-,16
2b6ca051-bed1-45c9-bde4-2fec3b518220,Entire home/apt,Copacabana,74
4bf1cdbe-9a6a-4209-97f2-e168e681c42f,Entire home/apt,-unknown-,1
97999e05-b3fc-4334-b22a-c5f63320c761,Entire home/apt,Ipanema,108
c3ca5370-c54b-46a8-bd51-1ed91f814f43,Shared room,Ipanema,2
4179ba0b-8495-44d2-b0f8-eefc24c380dd,Entire home/apt,-unknown-,0
ef923ffe-5d88-4cd3-95f3-62dbf3743636,Entire home/apt,-unknown-,3
b030dc0f-8fd4-4d0b-8092-e6401c91c636,Entire home/apt,-unknown-,0
6aea6545-9ea4-4617-a493-e4c096270488,Entire home/apt,-unknown-,0
283d1333-5998-4239-baf8-f87a27eab43f,Entire home/apt,Copacabana,73
3f67e571-7b93-4b1e-849e-4f346eafbfea,Entire home/apt,-unknown-,0
35c33ee6-85eb-4778-8d9f-3a62e109d947,Entire home/apt,Copacabana,18
2656b96b-4f7d-49af-8c16-174ee884f7ee,Entire home/apt,Botafogo,1
88368352-b613-4778-bc07-a1e83fd124f2,Entire home/apt,-unknown-,2
c0a6e46f-ea7e-43b4-aa79-87081df96949,Entire home/apt,Copacabana,188
47ed205a-5ad7-4598-8be6-86976ed6f8b5,Private room,Laranjeiras,8
9a093006-040a-4107-bc05-6970ac18b65d,Entire home/apt,Leme,0
40f51029-8c36-43f7-85f6-8eb89168f871,Entire home/apt,-unknown-,0
33175373-4fe3-441a-9095-578626e765ca,Private room,Botafogo,0
d7050d77-288a-4c8e-bd7f-bf6677b8814b,Private room,-unknown-,2
177bbca4-5140-471c-b067-e94dbc9fc38b,Entire home/apt,Copacabana,0
12d47354-5c05-4605-b0ed-49f8dd768ccc,Entire home/apt,Copacabana,42
7e1ccacb-a1c5-474d-a575-f3f83a034549,Private room,-unknown-,0
ecd403b9-4b3c-4ed7-80ba-14065d0ed49f,Entire home/apt,-unknown-,0
75d03837-4d78-4c2e-be5b-6607ccf90521,Entire home/apt,Recreio dos Bandeirantes,0
79356114-cfa9-4291-90cb-fff5047fc5d6,Entire home/apt,Copacabana,2
423b1237-c14b-425d-9c34-40423707461e,Entire home/apt,-unknown-,0
00ecd34a-0b1d-4430-85c5-43e075c09f43,Entire home/apt,Barra da Tijuca,7
b6af0391-03d7-4328-9ed8-fcace6a78dff,Entire home/apt,Ipanema,48
b19d049b-3648-44b8-9d08-ed9a25a12c43,Entire home/apt,-unknown-,1
96e6796b-5ca5-4ef4-86a3-2f195012bd32,Entire home/apt,-unknown-,1
70d6f489-6ca3-4cd9-a9e3-e39d2ce4c183,Entire home/apt,Catete,4
0d0c393d-d3f8-4649-a18e-0139ff2071ee,Private room,Copacabana,66
475bcadc-3ebd-4007-8cd9-53dd5a635066,Private room,Copacabana,0
60a2293e-c3e8-4046-a572-ee0e68674d04,Entire home/apt,-unknown-,17
6b36c2b6-054b-47d5-8fd5-7423e8b2721e,Entire home/apt,-unknown-,8
7c3a1acf-053e-456e-884f-3ae2d6e0618a,Private room,Barra da Tijuca,0
c8d354dd-56da-41fd-8e20-45360c6f3c85,Entire home/apt,-unknown-,0
acfa27f6-4cb4-4153-931a-a9eb785dfe06,Entire home/apt,Flamengo,0
dd1465ac-abf6-462c-b417-bcffd081dd65,Entire home/apt,-unknown-,0
513cf80a-154b-439b-be94-49176b570939,Entire home/apt,-unknown-,2
bd0f0b8f-2bac-4e68-90bf-0d34f03e01ba,Private room,-unknown-,0
d748b61b-8ff0-4774-843f-c42f04da24f2,Entire home/apt,-unknown-,0
85e0dff0-4074-4d47-9ef2-be6737f44423,Entire home/apt,-unknown-,1
3567f610-7cc5-4349-94d7-eea34b804d28,Entire home/apt,-unknown-,0
d2079bed-4e72-42b5-943d-634ae382ac6e,Entire home/apt,Copacabana,0
d68c42d4-12a1-45f6-a9f0-4aa05c78a10d,Entire home/apt,-unknown-,0
7a53697b-bd92-41ff-8f6f-f3ed7a1e7f59,Entire home/apt,PraÃ§a da Bandeira,23
8106e5bb-be7b-4a5f-a50a-27db0b8aaaee,Entire home/apt,-unknown-,0
a5fdcc53-1696-4ed0-bdd2-ae1674c4c728,Entire home/apt,Ipanema,0
506e8346-80ea-407d-9efc-1c44ba628d4c,Entire home/apt,Copacabana,0
c035a620-30a4-4337-b104-5d560cafc1aa,Private room,Copacabana,0
4b96d2c8-75b2-4a5b-8de0-51edee508548,Entire home/apt,Copacabana,1
343e002d-0216-4cf8-aaa2-c105f061f43b,Entire home/apt,-unknown-,0
350bf8a1-28fa-4520-9b98-fd04d41ec167,Entire home/apt,Recreio dos Bandeirantes,2
e2da3c2e-2275-49c9-99d0-91a3a8c1a3a5,Private room,-unknown-,0
615d345b-b8d9-49ff-bdf5-d2ab38c8d860,Entire home/apt,-unknown-,0
41a954cd-c2d4-4ce8-bc13-d7c1d3e48a70,Entire home/apt,Copacabana,39
a1d78ae5-b3cb-4a83-9d18-69b6466c2abc,Entire home/apt,Leme,0
0baa6223-aad2-4b3e-9b6b-dfa3eb1b8efb,Private room,-unknown-,0
0c206af3-fa12-4c57-aad9-d492ab5cb6fe,Entire home/apt,Ipanema,14
e489d2cd-439d-4889-8d7a-214967149535,Private room,-unknown-,0
55035d9b-c5db-4683-adde-55c363882343,Shared room,-unknown-,36
4646d4ea-6740-48c2-909d-9cbd831a5ec0,Private room,Rio Comprido,1
407462de-aae7-4e82-8af1-2ae9d4e2d949,Entire home/apt,-unknown-,0
0c4581a9-9223-490b-b2f9-e76e6e92e19b,Private room,Copacabana,0
06840276-439c-49e0-b23c-d732e24c9244,Private room,-unknown-,0
479967a2-8a67-403d-9fab-dfb22f4545fd,Private room,Copacabana,55
2512a087-8155-4c47-8110-c2aaa432f12d,Private room,Laranjeiras,0
08613a4d-f4d4-4f85-ad79-5cee9a7fa584,Entire home/apt,-unknown-,0
40f5d32a-3b35-41cb-bc38-b7d25f01eb45,Entire home/apt,Leblon,0
aef61b04-cf10-4d7c-abfc-51d9ae31796b,Private room,AndaraÃ_,0
87834e2e-8584-4747-a095-fa1330dd09bb,Entire home/apt,Lapa,0
7c4ab80c-8972-4d71-8a54-eda5bef9b02f,Entire home/apt,-unknown-,4
eba7d89c-97f0-4747-82f7-6f830d6c3987,Entire home/apt,-unknown-,0
9659ea0e-a621-4752-9b24-3df37e4b91d0,Entire home/apt,Barra da Tijuca,4
afaf52ba-ed7a-4a32-973b-556d69470c41,Private room,Copacabana,1
67780111-5f2d-4755-9b37-fb0fa46b0b62,Entire home/apt,-unknown-,0
d1d7b537-77bf-4bc9-b5ea-835c2f15ad80,Entire home/apt,-unknown-,0
bc68b468-2e09-4845-9e32-baed0dc1abbe,Entire home/apt,Barra da Tijuca,16
07f4f0b9-f3b9-495a-bb24-9343575404d0,Entire home/apt,Ipanema,16
42dd8d60-64da-4deb-80a7-21d973368993,Private room,-unknown-,0
e86bf53c-893a-493a-9557-e39e71bd216d,Private room,-unknown-,1
3b22f73f-0f39-475c-8e88-bca66f85657e,Entire home/apt,Lapa,0
acffecff-207d-4e2f-bf7e-4f565cd2180a,Entire home/apt,-unknown-,0
b8bc289b-c139-4097-b942-a1f6ec467565,Entire home/apt,-unknown-,0
ab7149dc-26e8-46f1-8d11-0a2905ea7eaa,Shared room,MaracanÃ£,0
93741f72-7723-4d6d-be4b-9f5cd50a09f7,Entire home/apt,Leblon,0
3e7e1fb4-1382-4b3b-bd50-b6d12207a9ce,Entire home/apt,-unknown-,0
b86f4476-40df-4c33-affe-8e17e2067e55,Entire home/apt,Ipanema,1
bdaefa03-3652-4cee-b8ab-193518fed402,Entire home/apt,-unknown-,1
2774a4fb-4c9f-4598-9286-e79a49af6261,Entire home/apt,Ipanema,63
ef9b1ba4-5f1c-44a3-801f-8a14beafa48d,Entire home/apt,Copacabana,87
a7daff5d-4ba5-4d0c-b325-1ee8b5e65e86,Entire home/apt,Barra da Tijuca,0
a5cb4020-cfe9-40d7-a939-af9bc0725517,Private room,Leblon,31
63d1d2c4-2f9e-4c9b-8598-1670d769b1dc,Entire home/apt,-unknown-,0
2fccff15-75be-4227-985a-5c9270ac18bc,Entire home/apt,AboliÃ§Ã£o,0
987c53cb-07a8-4c60-b9f9-5aadecc3ef8e,Entire home/apt,Flamengo,1
d0fb7f4e-fc22-45f8-97bd-70162d772780,Entire home/apt,-unknown-,10
a03fc784-05ff-4861-9947-53fed148f635,Entire home/apt,-unknown-,0
